FrameIndex,ObjectName,"WorldPosition (x,y,z)",RotationEuler,RendererSize,ColliderSize
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
19,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
20,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,2.000,-22.765]","[0.000,0.000,0.000]","[2.342,1.790,5.395]",[]
20,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,2.000,-85.800]","[0.000,0.000,0.000]","[2.342,1.790,5.395]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
21,Obstacle(Clone)/ObstacleCore/DepthWrite,"[0.000,0.500,0.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",[]
